Track URI,Track Name,Artist Name(s),Album Name,Album Release Date,Popularity,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5J1TCBAWhDZ272GLJmxoDY,Eternal Flame,The Bangles,Everything,1988,59,"album rock,jangle pop,mellow gold,new romantic,new wave,new wave pop,paisley underground,singer-songwriter,soft rock",0.518,0.253,4.0,-12.573,0.0,0.0245,0.649,0.0,0.0893,0.381,78.907,3.0
spotify:track:6aXKbU2QGsOms8UT3eUOg1,Catch the Wind,Donovan,What's Bin Did and What's Bin Hid,1965-05-14,63,"british folk,british invasion,classic rock,folk,folk rock,glam rock,psychedelic folk,psychedelic rock,scottish singer-songwriter,singer-songwriter",0.385,0.305,3.0,-12.167,1.0,0.0296,0.452,7.69e-06,0.128,0.547,173.377,3.0
spotify:track:3qR0txhV0ztr0hNUJGAOG6,Snail,BENEE,Snail,2020-08-10,0,"alt z,nz pop",0.835,0.688,7.0,-4.855,1.0,0.0488,0.0552,0.0046,0.0716,0.678,124.038,4.0
spotify:track:06iMqWThw4w8fTFyccvOwr,Ride Wit Me,"Nelly, City Spud",Country Grammar,2000-06-27,0,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary",0.854,0.692,7.0,-6.625,1.0,0.0479,0.0668,0.0,0.247,0.753,101.865,4.0
spotify:track:0cgIpWV1j6mYHNDRqdDXA1,Way out West,The Dingoes,The Dingoes,1974,39,australian rock,0.751,0.389,9.0,-15.635,1.0,0.0274,0.241,0.00602,0.136,0.768,110.485,4.0
spotify:track:7COfe3P7KgfwDwIRB8LIDw,Mi Gente,"J Balvin, Willy William",Vibras,2018-05-25,78,"reggaeton,reggaeton colombiano,trap latino,urbano latino,pop dance",0.548,0.704,11.0,-4.838,0.0,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,4.0
spotify:track:5vr75xhVxVlqPW18AgHqhA,Slipstream,Sherbet,Anthology,2008-10-11,0,australian rock,0.388,0.874,2.0,-8.241,1.0,0.074,0.0236,0.000413,0.119,0.635,136.154,4.0
spotify:track:4Jeb17l8K63n5B4OJGJ6JS,You I Know,Jenny Morris,Body & Soul,1987-08-24,40,"australian pop,classic nz pop",0.511,0.751,10.0,-6.303,1.0,0.0361,0.0728,0.0,0.345,0.362,107.643,4.0
spotify:track:1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",Symphony (feat. Zara Larsson),2017-03-16,77,"pop,uk dance,uk funky,pop,scandipop,swedish electropop,swedish pop",0.707,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,4.0
spotify:track:4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat,Foster The People,Torches,2011-05-23,67,"indietronica,modern alternative rock,modern rock,rock",0.67,0.876,5.0,-4.905,0.0,0.0536,0.0127,0.00302,0.109,0.736,126.968,4.0
spotify:track:7u44eEBhSbO7J5DWIApQIg,Stay,Shakespears Sister,Shakespears Sister - Best Of,2005-02-14,0,"candy pop,new wave pop",0.506,0.597,8.0,-7.336,1.0,0.0371,0.526,0.000278,0.065,0.163,96.603,4.0
spotify:track:60IP24D2UJvLuRhwQuUEnM,Linger (feat. Lupe Fiasco),"Guy Sebastian, Lupe Fiasco",Madness,2014-11-21,35,"australian pop,australian talent show,chicago rap,conscious hip hop,hip hop,political hip hop,pop rap,rap,southern hip hop",0.667,0.628,9.0,-5.867,0.0,0.0564,0.0284,0.0,0.0339,0.285,76.0,4.0
spotify:track:5hRXW7bDPwj08jTI74N3gg,Dressed For Success,Roxette,Look Sharp! (2009 Version),1988-10-19,0,"europop,swedish pop,synthpop",0.744,0.67,5.0,-5.305,1.0,0.0298,0.0831,0.0,0.184,0.856,119.706,4.0
spotify:track:2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,FOUR (Deluxe),2014-11-17,83,"boy band,pop,post-teen pop,talent show",0.536,0.768,10.0,-5.948,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,4.0
spotify:track:0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,AC/DC,Back In Black,1980-07-25,76,"australian rock,hard rock,rock",0.457,0.904,2.0,-5.303,1.0,0.0747,0.000239,0.0879,0.396,0.48,141.038,4.0
spotify:track:0byOqNZN9ailhoORv5Ps0Z,I Am a Rock,Simon & Garfunkel,Sounds Of Silence,1966-01-17,64,"classic rock,folk,folk rock,melancholia,mellow gold,rock,soft rock",0.66,0.611,0.0,-10.309,1.0,0.0392,0.423,1.11e-05,0.107,0.749,113.898,4.0
spotify:track:4fW718TtzWhIfGMc6owKzZ,Too Funky - Single Edit,George Michael,Listen Without Prejudice / MTV Unplugged (Deluxe),2017-10-20,57,new wave pop,0.671,0.901,7.0,-8.536,0.0,0.0878,0.0223,0.293,0.27,0.845,98.319,4.0
spotify:track:5OpWx8oLKJmeMy1jJrKPgm,Intuition,Jewel,0304 (European Version- Alternate Enhancement),2003-06-03,0,"alaska indie,ectofolk,lilith,permanent wave,pop rock,singer-songwriter",0.718,0.798,7.0,-4.309,1.0,0.0584,0.00447,0.00629,0.064,0.816,100.031,4.0
spotify:track:07tIFArv3ZMAVCwQE3nvA2,I've Lost You,Elvis Presley,That's the Way It Is (Deluxe Edition),1970-11-11,31,"rock-and-roll,rockabilly",0.246,0.385,10.0,-11.783,1.0,0.0395,0.587,0.0,0.697,0.458,155.949,4.0
spotify:track:2yoCk1xYdULGPV1143r7CB,Joker And The Thief,Wolfmother,Wolfmother,2006-01-01,61,"alternative rock,australian psych,garage rock,modern blues rock,modern rock,rock",0.264,0.78,0.0,-2.741,1.0,0.0517,0.0452,0.0222,0.376,0.456,155.376,4.0
spotify:track:1ywIgK3fqOJF6H1G3PigPE,Midnight Midnight,The Potbelleez,Destination Now,2011-01-01,0,"aussietronica,australian dance,australian house,australian pop",0.739,0.896,1.0,-2.396,1.0,0.214,0.0853,0.0,0.183,0.8,128.046,4.0
spotify:track:26eccs3bbw6DMekFwZbdL2,You Belong With Me,Taylor Swift,Fearless (Platinum Edition),2008-11-11,0,pop,0.687,0.771,6.0,-4.424,1.0,0.0384,0.164,2.46e-05,0.112,0.445,129.964,4.0
spotify:track:3DTqHfTGj1c6y2gDXsTez4,Regardless,"RAYE, Rudimental",Euphoric Sad Songs,2020-11-20,64,"uk contemporary r&b,uk pop,pop dance,uk dance,uk funky",0.749,0.82,7.0,-6.114,1.0,0.0478,0.0205,0.000685,0.0775,0.534,120.066,4.0
spotify:track:74YvAbwZrFub1C6EMeEQoG,Radio - Remastered,The Members,Working Girl (Remastered),1983-06-01,0,"mod revival,pub rock",0.665,0.722,9.0,-9.782,1.0,0.0987,0.17,0.000237,0.744,0.279,139.008,4.0
spotify:track:4XqyVh3P9lGVrWJIMkx2qA,Walking Away,Craig David,Greatest Hits (Int'l Non-Video),2008-11-21,0,british soul,0.603,0.773,9.0,-6.324,0.0,0.0358,0.155,0.0,0.123,0.811,86.407,4.0
spotify:track:3oqBOAsqRMKUHc8MGx4o72,Death,White Lies,To Lose My Life ...,2009,31,"alternative dance,dance-punk,indie rock,modern rock,new rave",0.454,0.832,7.0,-5.649,1.0,0.0343,0.000451,0.0188,0.076,0.228,135.087,4.0
spotify:track:0xIVvRmjztR1AwuHrkhH41,Addicted To You,Avicii,True,2013-01-01,0,"edm,pop,pop dance",0.569,0.785,1.0,-4.057,0.0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,4.0
spotify:track:4iBLjdxbL9VKzNEfPeZ6zR,R U Crazy - Radio Edit,Conor Maynard,R U Crazy,2013-10-04,48,"post-teen pop,uk pop,viral pop",0.546,0.586,7.0,-4.211,1.0,0.272,0.0699,0.0,0.109,0.819,89.089,5.0
spotify:track:4CVMabbo9UcpwwSHICEaZu,Mama Told Me (Not To Come),Three Dog Night,"Celebrate: The Three Dog Night Story, 1965–1975",1993-12-07,32,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,soft rock",0.699,0.739,1.0,-10.534,1.0,0.0467,0.301,0.00375,0.242,0.781,,4.0
spotify:track:6kni0aRaJX8NNu63sfKTmr,"Woman, Woman",Gary Puckett & The Union Gap,Young Girl: The Best Of Gary Puckett & The Union Gap,1968,48,"adult standards,bubblegum pop,country rock,folk rock,mellow gold,merseybeat,rock-and-roll,soft rock",0.473,0.527,6.0,-8.972,0.0,0.0278,0.524,0.0,0.216,0.619,107.549,4.0
spotify:track:0Uvj2JI5aQnueft9MJdNbw,Twisting By The Pool,Dire Straits,Sultans Of Swing - The Very Best Of Dire Straits,1998-11-10,0,"album rock,classic rock,mellow gold,rock",0.511,0.924,9.0,-6.869,1.0,0.0431,0.381,0.0,0.272,0.961,181.972,4.0
spotify:track:73kPQ2gUyEDF8C7eMAsXKX,All Day and Night - Jax Jones & Martin Solveig Present Europa,"Jax Jones, Martin Solveig, Madison Beer, Europa",All Day and Night,2019-03-28,39,"dance pop,edm,house,pop dance,uk dance,uk pop,disco house,edm,electro house,filter house,house,pop dance,vocal house,pop,uk dance",0.538,0.731,1.0,-5.683,0.0,0.117,0.228,0.0,0.142,0.503,121.763,4.0
spotify:track:3ztCt91U2wGkDZuzbCwH6H,Black Hole Sun,Soundgarden,Superunknown (20th Anniversary),1994-03-09,0,"alternative metal,alternative rock,classic rock,grunge,hard rock,nu metal,rock",0.351,0.822,6.0,-5.337,1.0,0.0408,0.000185,0.000117,0.0766,0.158,105.503,4.0
spotify:track:5nbNdS5SKdpiDZjCBh8W7b,Get It On,T. Rex,Electric Warrior (Deluxe Edition),1971-09-24,0,"classic rock,glam rock,protopunk,rock",0.728,0.878,11.0,-6.926,0.0,0.0564,0.176,0.856,0.61,0.911,126.59,4.0
spotify:track:5MeZ3VxmtSv1O8PcekvLTn,Boom Boom Pow,Black Eyed Peas,The Beginning & The Best Of The E.N.D.,2011-01-01,54,"dance pop,pop,pop rap",0.867,0.857,9.0,-5.892,1.0,0.0663,0.13,0.00171,0.13,0.402,130.048,4.0
spotify:track:5NBWyzJWYFy6kx5Gmp8Q2u,Sugar Free,Wa Wa Nee,Wa Wa Nee,1986,23,australian rock,0.722,0.596,0.0,-13.285,1.0,0.046,,7.77e-05,0.0456,0.885,117.996,4.0
spotify:track:0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,"Jennifer Lopez, Pitbull",On The Floor,2011-01-01,76,"dance pop,pop,urban contemporary,dance pop,miami hip hop,pop",0.758,0.686,11.0,-6.346,1.0,0.0792,0.0848,0.00127,0.142,0.444,130.007,4.0
spotify:track:4ZpXHlV2vQVfPXUvbDSZ92,I Remember You,Skid Row,Skid Row,1989-01-24,73,"album rock,glam metal,hard rock,metal,rock",0.345,0.531,0.0,-12.708,1.0,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,4.0
spotify:track:3Wt0oKJ4Tqv83dOyIWkSvw,Yippiyo-Ay,The Presets,Apocalypso,2009-01-01,0,"alternative dance,australian dance,australian indie",0.696,0.94,2.0,-3.967,1.0,0.0595,0.0562,0.00156,0.11,0.348,119.999,4.0
spotify:track:5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,Sam Smith,In The Lonely Hour,2014-01-01,2,"pop,uk pop",0.479,0.419,0.0,-6.517,1.0,0.0389,0.568,0.000217,0.11,0.186,85.014,4.0
spotify:track:4BKB9YW3ymCode03eAG9iY,Mama's Little Girl,Linda George,Miss Linda George,1974,0,,0.388,0.738,5.0,-11.933,0.0,0.296,0.165,0.000942,0.0724,0.578,173.542,4.0
spotify:track:3uWKBRX4f4NrlHqAEz0zam,Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit,"Lana Del Rey, Cedric Gervais, Carlos Cid",NOW Fitness 2014,2014-01-01,0,"art pop,pop,edm,electro house,pop dance,progressive electro house,progressive house",0.586,0.866,11.0,-4.977,0.0,0.0515,0.0486,0.000596,0.387,0.356,126.021,4.0
spotify:track:7kzii7rGsLzjZZr0yWFAJp,Logic,Operator Please,Gloves,2010-01-01,16,,0.769,0.887,7.0,-4.361,1.0,0.0532,0.00537,4.48e-05,0.0668,0.885,117.484,4.0
spotify:track:6y4HksqJ8qGipgsDxvlb2u,Die Young,Sheppard,Die Young,2019-10-18,28,"australian indie,folk-pop",0.573,0.791,2.0,-5.332,1.0,0.0519,0.232,0.0,0.175,0.283,119.976,4.0
spotify:track:3tRv4ZYZimrL27flnjgeR6,Every You Every Me,Placebo,Without You I'm Nothing,1998-10-12,3,"britpop,permanent wave,rock",0.478,0.923,10.0,-7.547,1.0,0.0569,2.7e-05,0.719,0.325,0.165,,4.0
spotify:track:5qlLUXCtyNAkzxWGlurYd3,Treaty - Radio Mix,Yothu Yindi,Tribal Voice,1991-11-02,0,"australian indigenous,didgeridoo",0.708,0.849,4.0,-10.931,0.0,0.0479,4.34e-05,0.00214,0.36,0.824,122.308,4.0
spotify:track:0lfrNnlVksTGfX6PHnuL0T,Fuel,Metallica,Reload,1997-01-01,0,"hard rock,metal,old school thrash,rock,thrash metal",0.49,0.951,1.0,-3.777,1.0,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,4.0
spotify:track:6uwT4xzDhCY7vtJsqHv67c,(Theme From) The Monkees,The Monkees,The Best of The Monkees,2003,47,"album rock,beatlesque,bubblegum pop,classic rock,folk rock,heartland rock,mellow gold,psychedelic rock,rock-and-roll,singer-songwriter,soft rock,sunshine pop",0.456,0.7,0.0,-8.292,1.0,0.0515,0.16,0.0,0.665,0.283,83.517,4.0
spotify:track:4w3tQBXhn5345eUXDGBWZG,9 to 5,Dolly Parton,9 To 5 And Odd Jobs,1980,81,"classic country pop,country,country dawn",0.554,0.783,6.0,-5.852,1.0,0.0457,0.416,1.54e-06,0.631,0.813,105.39,4.0
spotify:track:6GGTydVsKQcFOOrqO71SLG,Funky Town,Pseudo Echo,The Essential,2008-01-01,44,"australian rock,dance rock,synthpop",0.667,0.713,9.0,-7.906,1.0,0.0336,0.123,0.000431,0.227,0.873,128.032,4.0
spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,Wild Ones,2012-06-22,81,"dance pop,miami hip hop,pop,pop rap",0.706,0.89,1.0,-4.444,0.0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4.0
spotify:track:4qew910BqrKhPv5SmmxqzL,Even Better Than The Real Thing,U2,Achtung Baby,1991-11-18,0,"irish rock,permanent wave,rock",0.509,0.747,7.0,-6.774,1.0,0.0305,0.00118,0.00107,0.177,0.637,128.597,4.0
spotify:track:4I5bvu2KDsrCg0EWHIcvul,Don't Play,"Anne-Marie, KSI, Digital Farm Animals",Don't Play,2021-01-15,59,"pop,uk hip hop,uk dance",0.695,0.784,6.0,-6.564,0.0,0.0402,0.0889,0.0,0.0843,0.52,128.031,4.0
spotify:track:3IDsegNBHC4pjGCOMTQYlU,"Baby, Baby",Amy Grant,Heart In Motion,1991,59,christian music,0.702,0.901,1.0,-4.45,1.0,0.0264,0.426,0.00153,0.0368,0.919,97.862,4.0
spotify:track:4slSrbTK1sNK4I1mDYEthf,Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),2020-03-04,74,"afroswing,afroswing",0.613,0.624,11.0,-6.66,0.0,0.206,0.496,0.0,0.283,0.803,62.948,5.0
spotify:track:7KrvzSAXmM45m7AnoqdDsx,Close To You,John Butler Trio,April Uprising,2010-03-26,46,banjo,0.662,0.809,9.0,-6.175,0.0,0.0298,0.00442,3.09e-05,0.317,0.951,134.022,4.0
spotify:track:2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,Narrated For You,2018-11-16,90,"alt z,pop,pov: indie",0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,4.0
spotify:track:6Ac4NVYYl2U73QiTt11ZKd,Hooked On A Feeling,"Blue Swede, Björn Skifs",Hooked On A Feeling,1973-04-01,78,"classic swedish pop,classic swedish pop",0.547,0.82,8.0,-6.728,1.0,0.0805,0.261,0.0,0.3,0.933,118.208,4.0
spotify:track:4zCWUhwXEgXrUY2C0hBfl2,Be Mine!,Robyn,Robyn,2007-04-02,0,"dance pop,electropop,neo-synthpop,scandipop,swedish electropop,swedish pop",0.706,0.728,9.0,-4.551,1.0,0.0909,0.302,0.0,0.0495,0.964,157.972,4.0
spotify:track:3iT4vWUWxqsn4hFTkEaJCi,Jenny,The Click Five,Modern Minds and Pastimes (U.S. Version),2007-06-26,60,"boy band,neon pop punk,pixie,pop punk",0.546,0.832,1.0,-2.679,1.0,0.0247,0.000316,0.0,0.177,0.633,96.019,4.0
spotify:track:2rN51xbGi6n0kB72PBwQQT,Lighthouse,G.R.L.,Lighthouse,2015-01-15,49,"girl group,post-teen pop,talent show",0.581,0.586,6.0,-6.636,1.0,0.0594,0.319,0.0,0.11,0.389,132.851,4.0
spotify:track:1yzbqrSF0vuaO7nuKYSd6f,Coming of Age,Foster The People,Supermodel,2014-03-14,59,"indietronica,modern alternative rock,modern rock,rock",0.534,0.955,7.0,-4.447,0.0,0.0524,0.0219,0.00573,0.322,0.425,130.09,4.0
spotify:track:5Qv9M6fEpfi3HSthC5kojR,If You Had My Love,Jennifer Lopez,On The 6,1999,0,"dance pop,pop,urban contemporary",0.68,0.625,11.0,-7.0,0.0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,4.0
spotify:track:5LEQdlGJ44WnhaxnDg8GHf,Home Entertainment System,Lazaro's Dog,Triple Platinum,2005-07-12,16,adelaide punk,0.509,0.888,0.0,-5.853,1.0,0.148,0.263,0.0,0.211,0.827,167.586,4.0
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),1973-07-13,78,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter",0.513,0.396,7.0,-13.061,1.0,0.0299,0.251,0.177,0.11,0.229,140.208,4.0
spotify:track:2Aebl2cIDLjPUvOJPH8xyH,Just Like a Pill,P!nk,M!ssundaztood,2001-11-16,0,"dance pop,pop",0.686,0.782,9.0,-4.653,1.0,0.0277,0.000106,0.0,0.0961,0.247,101.986,4.0
spotify:track:38yBBH2jacvDxrznF7h08J,Slow Hands,Niall Horan,Flicker (Deluxe),2017-10-20,0,pop,0.734,0.418,0.0,-6.678,1.0,0.0425,0.0129,0.0,0.0579,0.868,85.909,4.0
spotify:track:1lntL1cI2UIWlxjL5QiN8g,The Other,Lauv,The Other,2015-03-31,0,pop,0.38,0.553,7.0,-6.621,1.0,0.0653,0.421,2.63e-06,0.0788,0.384,179.629,4.0
spotify:track:1mX6SYJ1ZpcoxQUiER8wOI,SING,My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05,62,"emo,modern rock,pop punk,pov: indie,rock",0.606,0.942,2.0,-3.618,1.0,0.0357,0.000233,7.07e-06,0.106,0.373,110.98,4.0
spotify:track:1Ax8kVrWepbR9yyDmOeyh6,Play,"DR., Kaelo Mula, Big Steppa",Play,2021-07-16,1,,0.781,0.334,10.0,-12.846,0.0,0.107,0.729,2.3e-06,0.108,0.321,108.724,4.0
spotify:track:607TnAAg6H7qFi1dkF1qi4,Lover Please,Clyde McPhatter,Lover Please/The Complete MGM & Mercury Singles,2010-01-01,0,"doo-wop,rhythm and blues",0.714,0.763,9.0,-5.341,1.0,0.222,0.766,0.0,0.147,0.961,84.374,4.0
spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),"BlocBoy JB, Drake",Look Alive (feat. Drake),2018-02-09,11,"memphis hip hop,rap,tennessee hip hop,trap,canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.922,0.581,10.0,-7.495,1.0,0.27,0.00104,5.86e-05,0.105,0.595,140.022,4.0
spotify:track:4a01ClusxuZiloOK5UgLUn,You Keep Me Hangin' On,The Supremes,"The Supremes Sing Holland, Dozier, Holland",1967-01-23,61,"classic girl group,disco,motown,soul",0.682,0.612,8.0,-7.004,0.0,0.0381,0.284,0.0,0.0783,0.845,127.647,4.0
spotify:track:093CZKlUe4ihQOR8LUWBCu,The Right Time,The Corrs,"Forgiven, Not Forgotten",1995-09-26,42,"celtic rock,europop,pop rock",0.612,0.74,2.0,-6.249,1.0,0.0316,0.0604,5.04e-05,0.0469,0.634,93.996,4.0
spotify:track:1GxVhWjimzXKknQ2uHVhrV,Pack Up,Eliza Doolittle,Eliza Doolittle,2010-07-09,45,lilith,0.672,0.809,11.0,-5.704,1.0,0.0595,0.325,0.0,0.336,0.88,133.036,4.0
spotify:track:0Qv7xi6uPSqH2k82tOkGSt,Mad World,Tears For Fears,The Hurting,1983-03-07,71,"new romantic,new wave,new wave pop,permanent wave,rock,sophisti-pop,synthpop",0.647,0.896,4.0,-5.949,1.0,0.0509,0.0709,0.0505,0.0614,0.953,118.729,4.0
spotify:track:1wCcJB1JXFYxWbrEFQbrFZ,Riding the Wave,Sheppard,Riding the Wave,2018-04-13,15,"australian indie,folk-pop",0.75,0.645,9.0,-7.527,0.0,0.0461,0.143,4.76e-06,0.0921,0.508,124.953,4.0
spotify:track:1eQeHTGrfh6rHU1sBHcjNw,Dead And Gone,"T.I., Justin Timberlake",Paper Trail,2008-09-07,39,"atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,dance pop,pop",0.7,0.778,0.0,-4.409,1.0,0.321,0.0415,0.0,0.477,0.432,134.986,4.0
spotify:track:3pU1CUgPiFfxPCpscwIwQR,I Should Have Known Better - Remastered 2009,The Beatles,A Hard Day's Night (Remastered),1964-07-10,59,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.682,0.444,7.0,-7.689,1.0,0.0289,0.257,0.0,0.115,0.91,130.704,4.0
spotify:track:44V6EzbUSYgyfsNiP0FrlA,Visiting Hours,Ed Sheeran,Visiting Hours,2021-08-19,71,"pop,singer-songwriter pop,uk pop",0.471,0.396,8.0,-6.654,1.0,0.0336,0.77,0.0,0.0729,0.263,149.609,4.0
spotify:track:2eiM9kila9dNq3Qxqe8VK4,Zebra,John Butler Trio,Zebra,2003-12-01,24,banjo,0.632,0.668,6.0,-4.975,0.0,0.0611,0.229,0.102,0.132,0.734,77.944,4.0
spotify:track:7wGoVu4Dady5GV0Sv4UIsx,rockstar,"Post Malone, 21 Savage",rockstar,2017-09-15,14,"dfw rap,melodic rap,pop,rap,atl hip hop,hip hop,rap,trap",0.577,0.522,5.0,-6.594,0.0,0.0984,0.13,9.03e-05,0.142,0.119,159.772,4.0
spotify:track:0A9mHc7oYUoCECqByV8cQR,Animals,Martin Garrix,Animals,2013-06-17,69,"dutch edm,edm,pop,pop dance,progressive house",0.675,0.868,1.0,-6.36,1.0,0.0392,0.00107,0.715,0.374,0.0376,,4.0
spotify:track:3aTb5EUBOlNDSEcaTFI7Jj,Bodyrock,Moby,Play,1999-05-17,54,"downtempo,electronica",0.648,0.872,6.0,-8.111,0.0,0.0451,0.00084,0.579,0.485,0.353,108.01,4.0
spotify:track:63HdeyLwFqY8g97VGXzBuh,Hey Now,"Martin Solveig, The Cataracs, KYLE",Hey Now,2013-05-27,19,"disco house,edm,electro house,filter house,house,pop dance,vocal house,deep underground hip hop,indie pop rap,pop rap,viral trap",0.712,0.957,0.0,-1.923,1.0,0.0793,,1.77e-06,0.103,0.703,128.039,4.0
spotify:track:40HMJnJtC3p2R8GfjeGuJb,Tip Of My Tongue,Diesel,Rewind: The Best Of,1996-01-01,0,australian rock,0.663,0.726,4.0,-8.534,1.0,0.0332,0.0149,0.00993,0.0776,0.82,97.933,4.0
spotify:track:3Y2hdirGeE0JalLAsw7Fqi,With Every Heartbeat,"Kleerup, Robyn",Kleerup,2009-02-16,41,"metropopolis,swedish electropop,dance pop,electropop,neo-synthpop,scandipop,swedish electropop,swedish pop",0.499,0.874,4.0,-4.001,0.0,0.0397,0.00965,0.00028,0.238,0.377,120.872,3.0
spotify:track:4oTIuUmpE2xdXrpon9lgfJ,Heaven,Emeli Sandé,Our Version Of Events (Special Edition),2012-01-01,43,"r&b,talent show",0.432,0.954,8.0,-3.102,0.0,0.184,0.0345,0.0234,0.288,0.27,,1.0
spotify:track:1mFrjW8e8fuAOowlU3Q3Dr,Dedicated To The One I Love,The Mamas & The Papas,Deliver,1967-01-01,65,"classic rock,folk,folk rock,mellow gold,psychedelic rock,rock,soft rock,sunshine pop",0.396,0.452,7.0,-8.809,1.0,0.0326,0.814,0.0,0.192,0.307,103.264,4.0
spotify:track:3Qp1w2cef4IFfZ2WlFF2cQ,Backroad Nation,Lee Kernaghan,Backroad Nation,2019-05-10,0,"australian country,australian indigenous",0.684,0.72,6.0,-4.688,1.0,0.062,0.134,0.0,0.131,0.548,127.005,4.0
spotify:track:71V89tJj9CboDyzncO6ZN2,Stars Are Blind,Paris Hilton,Paris (U.S. Standard Version),2006-08-14,66,"dance pop,post-teen pop",0.745,0.695,2.0,-5.076,1.0,0.0271,0.00593,0.0,0.0615,0.519,102.014,4.0
spotify:track:76N7FdzCI9OsiUnzJVLY2m,Rumour Has It,Adele,21,2011-01-19,0,"british soul,pop,pop soul,uk pop",0.618,0.753,7.0,-5.05,0.0,0.0451,0.637,0.0,0.0905,0.557,120.041,4.0
spotify:track:2UNfMwF1yY6wSKQUIOOjFh,The Streak,Ray Stevens,Greatest Hits - Original Recordings,2014-04-22,38,"classic country pop,novelty",0.685,0.521,0.0,-14.33,1.0,0.295,0.647,0.0,0.918,0.791,119.813,4.0
spotify:track:2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,"Queen, David Bowie",Hot Space (2011 Remaster),1982-05-03,84,"classic rock,glam rock,rock,art rock,classic rock,glam rock,permanent wave,rock",0.671,0.712,2.0,-7.815,1.0,0.0476,0.429,0.0,0.103,0.462,113.805,4.0
spotify:track:0mWiuXuLAJ3Brin3Or2x6v,Learn to Fly,Foo Fighters,Greatest Hits,2009-11-03,59,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.439,0.931,11.0,-2.59,0.0,0.0473,1.92e-05,1.21e-05,0.193,0.527,135.944,4.0
spotify:track:41sGGCCoHI2GLV9qadX80A,Baby Come Back,Player,Player,1977-09-01,72,"soft rock,yacht rock",0.646,0.602,5.0,-10.238,0.0,0.0758,0.0599,1.7e-05,0.0956,0.543,156.101,4.0
spotify:track:3dxOctKO5d4yf6yasOwTqn,GAW - Zaheer Remix,"Mickie James, Chapel Hart, Zaheer",GAW (Zaheer Remix),2021-07-02,17,"wrestling,black americana",0.538,0.845,1.0,-0.358,0.0,0.14,0.25,0.0,0.22,0.558,168.273,4.0
spotify:track:4ZQmVvvP6s7K0acVdWoGMC,Casino Royale,Herb Alpert & The Tijuana Brass,Sounds Like...,1967-05-01,0,"easy listening,lounge",0.713,0.463,2.0,-12.671,1.0,0.0394,0.649,0.689,0.0963,0.884,136.601,4.0
spotify:track:0UACObCoT1QlNDYroo7EJC,Suddenly I See,KT Tunstall,Eye To The Telescope,2005-01-01,57,"lilith,neo mellow,pop rock,scottish singer-songwriter",0.597,0.768,0.0,-5.721,1.0,0.0437,0.21,0.0,0.112,0.652,100.421,4.0
spotify:track:7ti4bjBWh0KKjBJzC2fOjq,I'm With You - Single Edit,Vance Joy,I'm With You,2018-09-21,0,"folk-pop,modern rock",0.585,0.672,7.0,-4.337,1.0,0.0298,0.0796,0.0,0.105,0.114,119.0,3.0
